pnu,jiga
1114013800101050013,5243000
1114013800101060013,5350000
1114013800101230013,3886000
1114013800101280013,1128000
1114013900100010013,2788000
1114013900100100013,1234000
1114013900100180013,9231000
1114013900100190013,4640000
1114013900100200013,4640000
1114013900100280013,3643000
1114013900100390013,5100000
1114013900100440013,7281000
1114013900100550013,5382000
1114013900100610013,2257000
1114013900100780013,4081000
1114014300100470013,3312000
1114014300100480013,4019000
1114014300100490013,3680000
1114014300100500013,3830000
1114014300100520013,3319000
1114014300100560013,8121000
1114014400101870013,8807000
1114014400101890013,4036000
1114014400101900013,7070000
1114014400101910013,7070000
1114014400101920013,2880000
1114014400101970013,1181000
1114014400102010013,3820000
1114016200102940013,6787000
1114016200102980013,3597000
1114016200103070013,3303000
1114016200103080013,3870000
1114016200103090013,2946000
1114016200103220013,3909000
1114016200103360013,2937000
1114016200103380013,5407000
1114016200103400013,1461000
1114016200103430013,1452000
1114016200103460013,1353000
1114016200103530013,1343000
1114016200103540013,1065000
1114016200103610013,7710000
1114016200103630013,4545000
1114016200103650013,6668000
1114016200103670013,4972000
1114016200103720013,8502000
1114016200103740013,10400000
1114016200103750013,5490000
1114016200103760013,5160000
1114016200103810013,6770000
1114016200103850013,6648000
1114016200103860013,1749000
1114016200103910013,4990000
1114016200103950013,4189000
1114016200104020013,4770000
1114016200104030013,6510000
1114016200104040013,2905000
1114016200104050013,4762000
1114016200104090013,3964000
1114016200104130013,3531000
1114016200104140013,4177000
1114016200104150013,4140000
1114016200104200013,4990000
1114016200104230013,4695000
1114016200104250013,4695000
1114016200104290013,3672000
1114016200104310013,5292000
1114016200104320013,3640000
1114016200108220013,2756000
1114016200108230013,765600
1114016200108240013,2180000
1114016200108260013,2620000
1114016200108440013,1818000
1117013000100050013,9560000
1117013000100060013,7680000
1117013000101120013,6650000
1117013000101160013,4865000
1117013000101180013,4671000
1117013000101190013,26600000
1117013000101230013,28700000
1117013000101240013,9035000
1117013000101260013,31100000
1117013000101280013,28670000
1117013000101330013,3366000
1117013000101470013,1716000
1117013000101530013,5367000
1117013000101540013,5367000
1117013000101550013,5367000
1117013000101640013,6890000
1117013000101660013,4820000
1117013000101680013,4389000
1117013000101900013,5322000
1117013000101980013,1749000
1117013000101990013,4877000
1117013000102010013,5204000
1117013000102040013,5210000
1117013000102050013,5366000
1117013000102060013,4094000
1117013000102070013,5607000
1117013000102080013,3966000
1117013000102100013,4225000
1117013000102130013,4268000
1117013000102140013,3647000
1117013000102150013,3974000
1117013000102160013,4117000
1117013000102270013,5538000
1117013000102290013,3663000
1117013000102300013,4646000
1117013000102430013,4427000
1117013000102460013,3820000
1117013000102470013,5792000
1117013000102510013,4679000
1117013000102520013,4914000
1117013000102550013,5400000
1117013000102580013,9072000
1117013000102590013,999900
1117013000102600013,999900
1117013000102610013,6058000
1117013100100600013,5350000
1117013100100660013,5577000
1117013100106820013,11440000
1117013100106830013,7479000
1117013100106840013,5574000
1117013100106850013,7800000
1117013100106990013,5580000
1117013100107040013,5086000
1117013100107170013,6593000
1117013100107190013,6593000
1117013100107220013,3630000
1117013100107230013,5645000
1117013100107250013,1881000
1117013100107270013,1881000
1117013100107280013,1881000
1117013100107290013,5681000
1117013100107300013,1881000
1117013100107360013,7757000
1117013100107380013,9220000
1117013100107390013,22720000
1117013100107400013,8556000
1114013600100220014,4524000
1114013600100230014,4454000
1114013800100150014,9071000
1114013800100170014,8982000
1114013800100180014,6648000
1114013800100280014,4722000
1114013800100290014,2910000
1114013800100320014,4949000
1114013800100720014,1881000
1114013800100740014,7451000
1114013800101050014,5243000
1114013800101060014,1765000
1114013800101190014,1656000
1114013800101340014,3550000
1114013900100010014,8703000
1114013900100100014,3885000
1114013900100180014,9231000
1114013900100190014,1646000
1114013900100200014,4640000
1114013900100240014,1386000
1114013900100280014,3924000
1114013900100390014,5600000
1114013900100440014,5060000
1114013900100550014,6794000
1114013900100620014,904200
1114013900100690014,1656000
1114013900100720014,1656000
1114013900100780014,1197000
1114014300100470014,1214000
1114014300100480014,3980000
1114014300100500014,3830000
1114014300100520014,3496000
1114014300100620014,5480000
1114014300101160014,9360000
1114014400101870014,9370000
1114014400101890014,9800000
1114014400101920014,4371000
1114014400101930014,2089000
1114014400102010014,1060000
1114016200102950014,2874000
1114016200102980014,3480000
1114016200103070014,6073000
1114016200103080014,3950000
1114016200103090014,2946000
1114016200103100014,1415000
1114016200103110014,7830000
1114016200103220014,3909000
1114016200103300014,4332000
1114016200103360014,8900000
1114016200103370014,8847000
1114016200103430014,1441000
1114016200103450014,1452000
1114016200103530014,6250000
1114016200103550014,5282000
1114016200103570014,5230000
1114016200103580014,5230000
1114016200103650014,6668000
1114016200103660014,7540000
1114016200103690014,4125000
1114016200103700014,5720000
1114016200103740014,10400000
1114016200103750014,4365000
1114016200103770014,5770000
1114016200103790014,1811000
1114016200103870014,3832000
1114016200103910014,5089000
1114016200104020014,4770000
1114016200104030014,4171000
1114016200104040014,3857000
1114016200104050014,4855000
1114016200104060014,4200000
1114016200104090014,2937000
1114016200104130014,3923000
1114016200104140014,4264000
1114016200104150014,4057000
1114016200104250014,4695000
1114016200104270014,2547000
1114016200104290014,2565000
1114016200104310014,5292000
1114016200104320014,3640000
1114016200108220014,2730000
1114016200108230014,765600
1114016200108240014,2600000
1114016200108260014,2386000
1114016200108440014,1818000
1117013000100050014,9560000
1117013000101160014,11520000
1117013000101190014,15720000
1117013000101230014,28700000
1117013000101330014,9690000
1117013000101350014,3349000
1117013000101530014,1884000
1117013000101540014,5926000
1117013000101550014,5710000
1117013000101660014,4820000
1117013000101680014,13020000
1117013000101840014,5620000
1117013000101900014,5424000
1117013000101980014,5156000
1117013000102010014,4841000
1117013000102030014,1719000
1117013000102040014,5366000
1117013000102050014,5366000
1117013000102060014,1597000
1117013000102110014,11540000
1117013000102130014,1452000
1117013000102140014,3841000
1117013000102150014,3861000
1117013000102160014,4017000
1117013000102230014,5756000
1117013000102250014,4920000
1117013000102270014,5481000
1117013000102290014,11100000
1117013000102300014,1597000
1117013000102310014,4575000
1117013000102450014,3820000
1117013000102460014,3705000
1117013000102470014,5792000
1117013000102520014,5460000
1117013000102550014,4860000
1117013000102580014,7807000
1117013000102590014,999900
1117013000102600014,999900
1117013000102610014,6058000
1117013100106570014,6844000
1117013100106820014,6974000
1117013100106830014,7479000
1117013100106840014,5930000
1117013100106860014,5894000
1117013100106990014,5466000
1117013100107040014,13680000
1117013100107070014,11000000
1117013100107120014,5011000
1117013100107190014,3630000
1117013100107220014,9900000
1117013100107230014,4452000
1117013100107250014,1881000
1117013100107270014,4902000
1117013100107280014,5198000
1117013100107290014,5013000
1117013100107300014,5694000
1117013100107310014,5694000
1117013100107360014,24200000
1117013100107370014,9440000
1117013100107380014,11310000
1117013100107390014,24440000
1117013100107410014,10290000
1117013100107420014,11020000
1117013100107430014,11240000
1114013600100220015,3026000
1114013600100230015,4586000
1114013600100250015,4570000
1114013600100260015,4524000
1114013600100290015,6569000
1114013800100180015,8913000
1114013800100190015,8988000
1114013800100290015,9066000
1114013800100720015,3036000
1114013800100740015,2788000
1114013800101190015,4300000
1114013800101280015,3420000
1114013800101340015,3550000
1114013900100010015,8703000
1114013900100180015,9420000
1114013900100190015,1646000
1114013900100200015,2720000
1114013900100240015,1386000
1114013900100250015,8333000
1114013900100280015,4460000
1114013900100390015,5290000
1114013900100550015,6940000
1114013900100610015,2257000
1114013900100720015,5115000
1114013900100780015,1197000
1114014300100440015,3941000
1114014300100470015,3680000
1114014300100480015,3980000
1114014300100500015,3485000
1114014300100520015,3680000
1114014300100620015,1593000
1114014400100240015,5930000
1114014400101860015,6976000
1114014400101890015,9310000
1114014400101900015,7070000
1114014400101920015,4371000
1114014400101930015,16200000
1114014400200050015,3800000
1114016200103070015,5960000
1114016200103080015,3950000
1114016200103090015,8505000
1114016200103100015,9579000
1114016200103110015,4332000
1114016200103300015,8407000
1114016200103320015,3704000
1114016200103370015,5035000
1114016200103380015,3790000
1114016200103400015,4720000
1114016200103450015,4439000
1114016200103530015,6250000
1114016200103550015,5596000
1114016200103570015,5230000
1114016200103610015,2544000
1114016200103660015,7223000
1114016200103670015,4385000
1114016200103730015,9792000
1114016200103740015,8042000
1114016200103790015,1825000
1114016200103810015,7176000
1114016200103850015,4057000
1114016200103870015,5049000
1114016200103910015,5089000
1114016200103950015,1461000
1114016200104020015,4770000
1114016200104030015,4171000
1114016200104040015,3857000
1114016200104050015,4855000
1114016200104070015,4017000
1114016200104110015,3845000
1114016200104130015,4095000
1114016200104140015,4264000
1114016200104150015,4057000
1114016200104200015,4695000
1114016200104290015,3018000
1114016200104310015,5292000
1114016200108220015,2756000
1114016200108240015,858000
1114016200108260015,2648000
1117013000100040015,1947000
1117013000100050015,6254000
1117013000100060015,5900000
1117013000101020015,9900000
1117013000101120015,11970000
1117013000101160015,11520000
1117013000101180015,4820000
1117013000101190015,17100000
1117013000101230015,28700000
1117013000101240015,13810000
1117013000101260015,14460000
1117013000101510015,1716000
1117013000101840015,5565000
1117013000102030015,5251000
1117013000102040015,5579000
